,f_obs,fdot_obs,dist,mu,alpha,Mbh,fdot_ratio,tauGW,strain,powGW,EM_lum_eps6
451.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03153160037202449,6.372312109464074,11.487165915995737,3199.0,8.01593693874512e-25,1.798142451411879e+34,7.672356126006675e+42
452.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.032197966021544615,6.506979866497283,14.862036317241571,2621.0,7.9339044845950075e-25,1.761456946432348e+34,6.997381949382168e+42
453.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03286433167106474,6.64164762353049,19.12182457026582,2156.0,7.8543834475238525e-25,1.7262532435577517e+34,6.394008633456434e+42
454.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03353069732058486,6.776315380563696,24.471630774710782,1782.0,7.7772481257720535e-25,1.6924430212461197e+34,5.8533981341697e+42
455.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03419706297010499,6.910983137596905,31.15805313080866,1478.0,7.702381443054234e-25,1.6599448419397945e+34,5.367950493708071e+42
456.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03486342861962512,7.045650894630112,39.47639573160174,1230.0,7.629674202441417e-25,1.6286834941483602e+34,4.931110594661444e+42
457.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03552979426914524,7.1803186516633195,49.77892572646585,1028.0,7.559024417839987e-25,1.598589408659515e+34,4.5372080511236326e+42
458.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.036196159918665365,7.3149864086965275,62.48430327675225,862.0,0.0,0.0,0.0
459.0,160.59271,1.543e-15,8.5,6.64067272971449e-13,0.03686252556818549,7.449654165729735,78.08831870709977,725.0,0.0,0.0,0.0
460.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.02117711143564189,2.6073446582482402,0.4608587160003866,89340.0,0.0,0.0,0.0
461.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.021908857597168416,2.697437891749328,0.7054249246961802,64321.0,0.0,0.0,0.0
462.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.02264060375869494,2.7875311252504154,1.0642403414927804,46826.0,2.4141795513682795e-25,4.396357349301087e+33,1.390287940083601e+43
463.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.023372349920221466,2.877624358751503,1.5839277186588507,34448.0,2.3765792813554307e-25,4.260344899431949e+33,1.2078124257904457e+43
464.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.024104096081747992,2.967717592252591,2.3275629483287608,25590.0,2.340708122664659e-25,4.132572481141815e+33,1.0539082378336687e+43
465.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.024835842243274515,3.0578108257536782,3.379628796090879,19186.0,2.3064375285556543e-25,4.012311839943198e+33,9.234216280328406e+42
466.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.025567588404801042,3.1479040592547665,4.852217441779013,14510.0,2.273651934661816e-25,3.8989180914661e+33,8.122441290217786e+42
467.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.02629933456632757,3.2379972927558542,6.8927382599508835,11063.0,2.242247120817125e-25,3.791818123117047e+33,7.170783912093528e+42
468.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.027031080727854095,3.3280905262569425,9.693428308591187,8501.0,2.2121288186527012e-25,3.690500879603047e+33,6.352611766669167e+42
469.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.02776282688938062,3.41818375975803,13.503008741094915,6580.0,2.1832115224903396e-25,3.5945091845791866e+33,5.646284704314658e+42
470.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.028494573050907145,3.5082769932591176,18.64088112461094,5128.0,2.1554174695008766e-25,3.503432822781928e+33,5.0341189902244996e+42
471.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.02922631921243367,3.598370226760205,25.514313748351153,4023.0,2.1286757611423834e-25,3.416902660925938e+33,4.5015861304029607e+42
472.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.029958065373960195,3.688463460261293,34.63912974946859,3176.0,2.1029216035308555e-25,3.3345856305437794e+33,4.036688932923516e+42
473.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.030689811535486722,3.778556693762381,46.66447657420569,2522.0,2.0780956480496362e-25,3.2561804284506497e+33,3.629472434495045e+42
474.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.03142155769701325,3.868649927263469,62.402330231524935,2015.0,2.0541434169767142e-25,3.1814138180177757e+33,3.271638173072322e+42
475.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.032153303858539775,3.958743160764557,82.86246827301127,1618.0,2.0310148014144155e-25,3.1100374353579445e+33,2.95623818206092e+42
476.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.032885050020066295,4.048836394265644,109.29373273540726,1306.0,2.0086636211596494e-25,3.0418250222726044e+33,2.6774308728960136e+42
477.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.03361679618159282,4.138929627766732,143.23249867651433,1059.0,1.9870472374300628e-25,2.9765700201091585e+33,2.4302852518141658e+42
478.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.03434854234311935,4.229022861267819,186.5593656822661,863.0,0.0,0.0,0.0
479.0,263.599833,7.33e-16,8.5,1.0900122568206197e-12,0.035080288504645875,4.319116094768908,241.5651990703999,706.0,0.0,0.0,0.0
480.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.023172108643393242,8.695979483057515,0.44132330570091155,114087.0,0.0,0.0,0.0
481.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.02401653341364604,9.012873408859022,0.6900699275129589,80786.0,0.0,0.0,0.0
482.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.02486095818389884,9.329767334660529,1.0618296721527742,57915.0,1.5540313947451764e-24,1.2919511318126252e+34,1.6504515098088216e+43
483.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.02570538295415164,9.646661260462034,1.6095649999431365,42000.0,1.5286487370773546e-24,1.2500420272706618e+34,1.4240285545541895e+43
484.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.026549807724404437,9.963555186263541,2.405886957977936,30789.0,1.504489341084029e-24,1.2107918626421143e+34,1.234622427768038e+43
485.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.027394232494657236,10.280449112065046,3.5492491672644486,22799.0,1.4814580098907492e-24,1.1739547887281238e+34,1.0752687766534489e+43
486.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.028238657264910035,10.597343037866553,5.171768642299523,17043.0,1.4594695966911093e-24,1.1393143626535594e+34,9.404749439738844e+42
487.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.029083082035162834,10.914236963668058,7.449019136777016,12854.0,1.4384476808084637e-24,1.106679278835551e+34,8.258768215600322e+42
488.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.029927506805415633,11.231130889469563,10.61219933086583,9777.0,1.418323450851219e-24,1.0758798226437164e+34,7.279827940375562e+42
489.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.030771931575668432,11.548024815271072,14.963141294688628,7496.0,1.3990347577609655e-24,1.0467649079814673e+34,6.439809686457451e+42
490.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.031616356345921234,11.864918741072577,20.89269467168951,5790.0,1.3805253080115145e-24,1.0191995895869237e+34,5.715928339885415e+42
491.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.03246078111617403,12.181812666874084,28.903099308915696,4504.0,1.362743973095413e-24,9.930629636264724e+33,5.0896128806998723e+42
492.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.033305205886426825,12.498706592675587,39.6350439863842,3528.0,1.3456441959822749e-24,9.682463876487872e+33,4.545643249333418e+42
493.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.03414963065667963,12.815600518477096,53.90020182127187,2781.0,1.3291834788724802e-24,9.446519646490822e+33,4.071480309661934e+42
494.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.03499405542693243,13.132494444278603,72.72013417421961,2205.0,1.313322939383063e-24,9.221912465956688e+33,3.656742235021485e+42
495.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.035838480197185225,13.449388370080106,97.37256477916645,1759.0,1.2980269246407163e-24,9.007841212585319e+33,3.292792726256701e+42
496.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.03668290496743802,13.766282295881613,129.446144634354,1411.0,1.2832626745538727e-24,8.803578527919257e+33,2.9724152273954205e+42
497.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.03752732973769082,14.083176221683118,170.90495618685594,1138.0,1.2690000269495895e-24,8.608462517498254e+33,2.6895537028400268e+42
498.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.038371754507943626,14.400070147484627,224.16414277138585,922.0,0.0,0.0,0.0
499.0,86.481637,2.543e-16,6.9,3.576104098666544e-13,0.03921617927819642,14.71696407328613,292.17819600993596,751.0,0.0,0.0,0.0
500.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.028919710727298542,7.917941236718924,0.3898092965446834,9897.0,0.0,0.0,0.0
501.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.029397566443722878,8.048773578645035,0.4774357095806027,8461.0,0.0,0.0,0.0
502.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.029875422160147214,8.179605920571143,0.5827578706925761,7253.0,0.0,0.0,0.0
503.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.030353277876571553,8.310438262497255,0.7089559390087035,6233.0,0.0,0.0,0.0
504.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03083113359299589,8.441270604423366,0.8597125698816934,5369.0,0.0,0.0,0.0
505.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03130898930942022,8.572102946349474,1.0392816186600775,4636.0,4.272528535308929e-24,1.834047186096473e+35,2.5191678429512375e+43
506.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.031786845025844564,8.702935288275587,1.2525647937318198,4013.0,4.240809907660396e-24,1.8068667776755258e+35,2.356600915742524e+43
507.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.0322647007422689,8.833767630201695,1.5051970115724933,3481.0,4.209799715543301e-24,1.780488347724581e+35,2.206751239908812e+43
508.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.032742556458693235,8.964599972127806,1.8036412616971276,3027.0,4.1794719486890125e-24,1.7548767922100868e+35,2.0684552601557254e+43
509.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03322041217511757,9.095432314053916,2.1552938473205896,2637.0,4.1498019131060506e-24,1.729999026852213e+35,1.9406708398089412e+43
510.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03369826789154191,9.226264655980026,2.568600928183018,2302.0,4.1207661466748646e-24,1.705823843921457e+35,1.8224630760144958e+43
511.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03417612360796624,9.357096997906137,3.053187355690403,2014.0,4.0923423412632526e-24,1.682321781046628e+35,1.7129919439208967e+43
512.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03465397932439058,9.487929339832247,3.61999885702296,1765.0,4.064509270780584e-24,1.6594650008796206e+35,1.6115015124834762e+43
513.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.035131835040814914,9.618761681758357,4.281458694418378,1550.0,4.037246724634999e-24,1.6372271805765635e+35,1.5173105136866924e+43
514.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03560969075723925,9.749594023684466,5.051639998386668,1364.0,4.010535446135509e-24,1.6155834101860016e+35,1.429804079755392e+43
515.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03608754647366359,9.880426365610578,5.946455049369212,1202.0,3.984357075392736e-24,1.5945100991032996e+35,1.3484264903973663e+43
516.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.03656540219008793,10.011258707536689,6.983862861053707,1061.0,3.9586940963224064e-24,1.5739848898441797e+35,1.272674795234012e+43
517.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.037043257906512264,10.142091049462799,8.18409650060993,938.0,0.0,0.0,0.0
518.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.0375211136229366,10.27292339138891,9.569911666154134,831.0,0.0,0.0,0.0
519.0,118.538253,8.515e-15,6.9,4.901677941203536e-13,0.037998969339360936,10.403755733315018,11.166858132039275,737.0,0.0,0.0,0.0
520.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.025790808606535067,2.4556996984855415,0.4170098252709137,10322.0,0.0,0.0,0.0
521.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.026232879239134508,2.497791931255191,0.5151733077708478,8766.0,0.0,0.0,0.0
522.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.02667494987173395,2.5398841640248406,0.6341022201071,7467.0,0.0,0.0,0.0
523.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.027117020504333386,2.58197639679449,0.7777082917313396,6377.0,0.0,0.0,0.0
524.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.027559091136932827,2.6240686295641398,0.950551917917692,5461.0,0.0,0.0,0.0
525.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.028001161769532268,2.66616086233379,1.1579354254608396,4688.0,1.1708380668812517e-24,4.621194423014881e+34,1.9578232455795648e+43
526.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.02844323240213171,2.7082530951034394,1.40600772614514,4035.0,1.1618403352625568e-24,4.550335571615824e+34,1.827116592384842e+43
527.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.02888530303473115,2.750345327873089,1.7018815032599872,3481.0,1.1530503501466096e-24,4.481638720042361e+34,1.70697954020493e+43
528.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.02932737366733059,2.792437560642739,2.053764166604884,3010.0,1.1444602353437424e-24,4.415006119216383e+34,1.5964131796822407e+43
529.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.02976944429993003,2.834529793412389,2.4711039068419693,2609.0,1.1360625260687778e-24,4.350345826188672e+34,1.4945262013951322e+43
530.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.030211514932529472,2.876622026182038,2.9647522804313127,2266.0,1.1278501417239688e-24,4.28757127934852e+34,1.4005219275770433e+43
531.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03065358556512891,2.9187142589516872,3.5471448622705215,1973.0,1.1198163608516711e-24,4.226600910395276e+34,1.3136870679607106e+43
532.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03109565619772835,2.9608064917213373,4.232501614531415,1721.0,1.1119547980498716e-24,4.167357789372826e+34,1.2333819497149105e+43
533.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.031537726830327795,3.0028987244909873,5.037048737069682,1504.0,1.1042593826872247e-24,4.109769299645962e+34,1.1590320106555567e+43
534.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03197979746292723,3.0449909572606364,5.97926388749304,1317.0,1.0967243392298073e-24,4.053766839730358e+34,1.090120377463343e+43
535.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03242186809552667,3.087083190030286,7.080146787740681,1156.0,1.089344169051358e-24,3.9992855495294632e+34,1.026181377886022e+43
536.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03286393872812611,3.1291754227999355,8.363517368475105,1016.0,1.0821136336147935e-24,3.9462640588114163e+34,9.667948586344821e+42
537.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03330600936072555,3.1712676555695856,9.8563437435744,895.0,0.0,0.0,0.0
538.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03374807999332499,3.213359888339235,11.589102454006717,789.0,0.0,0.0,0.0
539.0,340.852555,1.589e-14,4.395,1.4094601597058845e-12,0.03419015062592443,3.2554521211088847,13.596173573823503,697.0,0.0,0.0,0.0
540.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.0232639376293415,7.311611756956083,0.4404456495058321,91968.0,0.0,0.0,0.0
541.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.02406724634146476,7.5640832653312495,0.6729698263199198,66295.0,0.0,0.0,0.0
542.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.02487055505358802,7.816554773706418,1.0134772678062398,48323.0,1.823134812951302e-24,1.3595972591230812e+34,1.690545944565238e+43
543.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.025673863765711277,8.069026282081586,1.505731571749251,35592.0,1.7947832780449613e-24,1.317590045963991e+34,1.4690513554501246e+43
544.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.026477172477834536,8.321497790456752,2.208814278045772,26472.0,1.7677346349753977e-24,1.2781251868208075e+34,1.282187764749005e+43
545.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.027280481189957795,8.573969298831921,3.2016904843154896,19871.0,1.7418920590739463e-24,1.2409781254613885e+34,1.1237158613737852e+43
546.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.028083789902081054,8.826440807207087,4.588910611417674,15045.0,1.7171685002326483e-24,1.2059499981920498e+34,9.886604803354024e+42
547.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.028887098614204316,9.078912315582256,6.507677536426736,11485.0,1.6934854500221347e-24,1.1728640614975343e+34,8.730276685904659e+42
548.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.029690407326327575,9.331383823957424,9.136544035088702,8835.0,1.6707718936992573e-24,1.141562699608962e+34,7.735907553846921e+42
549.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.030493716038450833,9.583855332332591,12.706045111748537,6846.0,1.6489634151932855e-24,1.111904905047003e+34,6.87727283913577e+42
550.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.031297024750574096,9.83632684070776,17.511613569855978,5342.0,1.6280014293921713e-24,1.083764147206665e+34,6.13293759596557e+42
551.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.03210033346269735,10.088798349082925,23.92917531257713,4196.0,1.607832520769558e-24,1.057026560870789e+34,5.4852874821453514e+42
552.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.03290364217482061,10.341269857458094,32.43387357568742,3316.0,1.5884078715879354e-24,1.0315894002821023e+34,4.9197739320751037e+42
553.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.033706950886943865,10.59374136583326,43.62242879118747,2636.0,1.5696827653388073e-24,1.0073597139846846e+34,4.424322353654599e+42
554.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.03451025959906713,10.84621287420843,58.239703255535396,2108.0,1.5516161544009336e-24,9.842532050406973e+33,3.988865278420778e+42
555.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.03531356831119039,11.098684382583597,77.21010741563917,1694.0,1.5341702819485982e-24,9.621932465679585e+33,3.6049719210017756e+42
556.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.03611687702331365,11.351155890958765,101.67455755993433,1369.0,1.51731035052902e-24,9.411100288187438e+33,3.2655525981991364e+42
557.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.03692018573543691,11.603627399333933,133.0337731639093,1112.0,1.5010042304757254e-24,9.209398175186846e+33,2.964621624651857e+42
558.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.037723494447560166,11.8560989077091,172.99878625279638,907.0,0.0,0.0,0.0
559.0,103.263527,3.8169999999999997e-16,5.053,4.270052406009188e-13,0.038526803159683425,12.108570416084268,223.6496248205567,743.0,0.0,0.0,0.0
560.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03004650012813434,25.908406251028104,0.3804784883170546,21630.0,0.0,0.0,0.0
561.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03070816627910439,26.478945760414575,0.49789485234964675,17568.0,0.0,0.0,0.0
562.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03136983243007444,27.04948526980104,0.6476314284461512,14335.0,0.0,0.0,0.0
563.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.032031498581044496,27.620024779187506,0.8375491095583595,11749.0,0.0,0.0,0.0
564.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03269316473201454,28.190564288573974,1.0771776905126869,9671.0,1.0045329607525105e-23,2.8886308778321168e+35,2.6695105539231463e+43
565.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.0333548308829846,28.76110379796044,1.3780201387537776,7993.0,9.946846736514627e-24,2.8321554744048238e+35,2.4441848723218225e+43
566.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03401649703395465,29.331643307346912,1.7539034177981179,6632.0,9.851255660947634e-24,2.777867843919142e+35,2.241812752990389e+43
567.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.0346781631849247,29.902182816733376,2.221381633206968,5523.0,9.758417397114243e-24,2.7256427932869826e+35,2.0596710595805752e+43
568.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03533982933589475,30.472722326119847,2.8001978156975,4617.0,9.668202127250627e-24,2.6753645051064364e+35,1.8954035959208515e+43
569.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03600149548686481,31.043261835506314,3.513811234804025,3872.0,9.58048843684396e-24,2.626925676079448e+35,1.746965972571472e+43
570.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.036663161637834854,31.613801344892778,4.389997750208735,3259.0,9.495162628089241e-24,2.5802267487153118e+35,1.6125795806573763e+43
571.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03732482778880491,32.18434085427925,5.4615313571039685,2752.0,9.412118100824156e-24,2.5351752248288932e+35,1.4906930374509247e+43
572.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03798649393977496,32.75488036366572,6.766955768286661,2331.0,9.33125479293408e-24,2.4916850506851863e+35,1.3799497845581275e+43
573.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03864816009074501,33.32541987305218,8.351455591128895,1980.0,9.252478673839797e-24,2.449676065352247e+35,1.2791607705926382e+43
574.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.039309826241715064,33.89595938243865,10.267837435364497,1687.0,9.175701285169782e-24,2.4090735047829638e+35,1.1872813502439837e+43
575.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.03997149239268512,34.46649889182512,12.57763205402832,1441.0,9.100839323418149e-24,2.369807555118751e+35,1.1033916911919652e+43
576.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.040633158543655165,35.03703840121158,15.352329482424391,1235.0,9.027814260207167e-24,2.3318129496515645e+35,1.0266801090342314e+43
577.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.04129482469462521,35.607577910598046,18.67475999521996,1061.0,8.95655199617566e-24,2.2950286045257255e+35,9.564288536390864e+42
578.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.041956490845595266,36.17811741998452,22.64063461561582,914.0,0.0,0.0,0.0
579.0,37.638304,1.4109999999999999e-15,11.6,1.5563823474023432e-13,0.04261815699656532,36.74865692937099,27.36025985690877,789.0,0.0,0.0,0.0
580.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.02384593793194889,14.413041436724306,0.4349262589966977,139368.0,0.0,0.0,0.0
581.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.024755652312465244,14.962894040525601,0.6938149007330782,97169.0,0.0,0.0,0.0
582.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.025665366692981598,15.512746644326896,1.0875594888271924,68667.0,4.9440364124818995e-24,1.8173041300544102e+34,1.7275261339740978e+43
583.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.026575081073497955,16.062599248128194,1.6771623478124191,49137.0,4.85988350681658e-24,1.755887875848036e+34,1.481246990195703e+43
584.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.027484795454014308,16.612451851929492,2.5473431372064232,35576.0,4.779952309062493e-24,1.6985260266563293e+34,1.276760860109847e+43
585.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.02839450983453066,17.162304455730787,3.814353523648843,26040.0,4.7039012093803076e-24,1.644828954273321e+34,1.1059147304515153e+43
586.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.029304224215047015,17.712157059532082,5.635930836055673,19257.0,4.631426050954608e-24,1.5944554120332267e+34,9.623402018771436e+42
587.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.030213938595563372,18.26200966333338,8.22386264613154,14378.0,4.562255011909254e-24,1.5471052511930935e+34,8.410228915203374e+42
588.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.031123652976079726,18.811862267134675,11.859714042912286,10832.0,4.496144316902063e-24,1.502513414679877e+34,7.379848213894672e+42
589.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.03203336735659608,19.361714870935973,16.914358551873402,8231.0,4.432874623972478e-24,1.4604449542662192e+34,6.500478928869466e+42
590.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.03294308173711243,19.911567474737268,23.872052736251113,6305.0,4.37224796440387e-24,1.4206908733008e+34,5.746561560388678e+42
591.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.033852796117628786,20.461420078538563,33.35990404381028,4866.0,4.314085138520136e-24,1.3830646398712843e+34,5.097411244716033e+42
592.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.03476251049814514,21.01127268233986,46.18370192680906,3783.0,4.258223488671888e-24,1.3473992471907916e+34,4.536188938838693e+42
593.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.03567222487866149,21.561125286141156,63.3712141382125,2961.0,4.2045149874849625e-24,1.3135447241980474e+34,4.049109607371397e+42
594.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.036581939259177854,22.110977889942454,86.22419382520322,2333.0,4.1528245886204844e-24,1.2813660170860436e+34,3.624828461467401e+42
595.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.03749165363969421,22.660830493743752,116.38049898343533,1849.0,4.103028799911215e-24,1.2507411797397572e+34,3.253961996173518e+42
596.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.03840136802021056,23.210683097545047,155.88789437470513,1474.0,4.055014443035042e-24,1.2215598209985485e+34,2.928711822675939e+42
597.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.039311082400726914,23.760535701346342,207.29128720789495,1182.0,4.008677572476182e-24,1.1937217677576748e+34,2.6425674350606538e+42
598.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.04022079678124327,24.31038830514764,273.7353427492898,953.0,0.0,0.0,0.0
599.0,53.69521999999999,1.4230000000000001e-16,4.143,2.220352238716315e-13,0.04113051116175962,24.86024090894894,359.0846329812929,772.0,0.0,0.0,0.0
600.0,56.538013,4.17e-17,8.208,2.337904635405575e-13,0.02152594386465932,12.356586512003224,0.4573773060875115,355635.0,0.0,0.0,0.0
